zip,city,loc/0,loc/1,pop,state
57361,MARTY,-98.422429,42.97639,306,SD
57362,MILLER,-98.989395,44.496644,2938,SD
57363,MOUNT VERNON,-98.263288,43.7204,731,SD
57364,NEW HOLLAND,-98.628697,43.431042,358,SD
57366,PARKSTON,-97.967824,43.397796,2231,SD
57368,PLANKINTON,-98.469395,43.737287,1129,SD
57369,ACADEMY,-98.889656,43.40242,2425,SD
57370,PUKWANA,-99.177884,43.778326,577,SD
57371,REE HEIGHTS,-99.22864,44.560275,288,SD
57373,SAINT LAWRENCE,-98.875427,44.521523,425,SD
57374,SPENCER,-97.59361,43.755684,658,SD
57375,STICKNEY,-98.508843,43.58422,1099,SD
57376,TRIPP,-97.971285,43.240377,1128,SD
57379,VIRGIL,-98.392146,44.325582,167,SD
57380,WAGNER,-98.281876,43.081931,2665,SD
57381,WESSINGTON,-98.691982,44.41285,618,SD
57382,WESSINGTON SPRIN,-98.611625,44.069935,1864,SD
57383,WHITE LAKE,-98.707613,43.756441,717,SD
57384,WOLSEY,-98.474251,44.399072,751,SD
57385,WOONSOCKET,-98.243017,44.057186,1471,SD
57386,YALE,-97.993249,44.495591,462,SD
57401,ABERDEEN,-98.485642,45.466109,28786,SD
57420,AKASKA,-100.118614,45.332447,52,SD
57421,AMHERST,-97.930078,45.707426,227,SD
57422,ANDOVER,-97.917497,45.422171,348,SD
57424,ATHOL,-98.442549,45.012833,306,SD
57426,BARNARD,-98.553379,45.720469,172,SD
57427,BATH,-98.355209,45.456352,593,SD
57428,BOWDLE,-99.635978,45.432881,882,SD
57429,BRENTFORD,-98.319281,45.153063,257,SD
57430,BRITTON,-97.741835,45.802304,2507,SD
57432,CLAREMONT,-98.040367,45.666149,400,SD
57433,COLUMBIA,-98.295152,45.671721,585,SD
57434,VERDON,-98.034323,45.155125,611,SD
57435,CRESBARD,-98.941124,45.169125,312,SD
57436,DOLAND,-98.094709,44.81587,997,SD
57437,ARTAS,-99.615926,45.769768,1753,SD
57438,MIRANDA,-99.134054,45.06845,1593,SD
57440,FRANKFORT,-98.293496,44.808416,533,SD
57441,FREDERICK,-98.517564,45.849332,524,SD
57442,GETTYSBURG,-99.976626,45.02588,2065,SD
57445,GROTON,-98.105814,45.450345,1814,SD
57446,HECLA,-98.191774,45.872515,754,SD
57448,HOSMER,-99.485745,45.568988,454,SD
57449,HOUGHTON,-98.095186,45.796746,147,SD
57450,HOVEN,-99.776286,45.227799,677,SD
57451,IPSWICH,-99.014807,45.448905,1771,SD
57452,JAVA,-99.835153,45.413541,518,SD
57454,LANGFORD,-97.792547,45.617381,626,SD
57455,LEBANON,-99.736579,45.012318,259,SD
57456,LEOLA,-98.901544,45.732265,1192,SD
57457,LONGLAKE,-99.250677,45.796812,378,SD
57460,MANSFIELD,-98.606568,45.226727,92,SD
57461,MELLETTE,-98.48237,45.16312,362,SD
57462,MINA,-98.756581,45.439116,515,SD
57465,NORTHVILLE,-98.658853,45.161112,328,SD
57466,ONAKA,-99.455052,45.196527,143,SD
57467,ORIENT,-99.105787,44.834347,441,SD
57468,PIERPONT,-97.812844,45.495983,328,SD
57469,REDFIELD,-98.511234,44.871853,4033,SD
57470,ROCKHAM,-98.768683,44.971579,237,SD
57471,ROSCOE,-99.332631,45.427119,673,SD
57472,SELBY,-100.054067,45.478587,1284,SD
57473,SENECA,-99.460986,45.026191,246,SD
57474,STRATFORD,-98.279153,45.286595,418,SD
57475,TOLSTOY,-99.617553,45.170199,189,SD
57476,TULARE,-98.553926,44.730489,526,SD
57477,TURTON,-98.099641,45.037938,154,SD
57479,WARNER,-98.475697,45.348627,1060,SD
57481,WETONKA,-98.585623,45.625025,337,SD
57483,ZELL,-98.831746,44.854624,131,SD
57501,PIERRE,-100.321057,44.369514,14138,SD
57520,AGAR,-100.071238,44.839345,89,SD
57521,BELVIDERE,-101.238691,43.886031,177,SD
57522,BLUNT,-99.946278,44.502572,484,SD
57523,LUCAS,-99.268963,43.210602,1258,SD
57526,CARTER,-100.172958,43.368487,118,SD
57527,CEDARBUTTE,-101.131585,43.64731,208,SD
57528,COLOME,-99.693273,43.227334,771,SD
57529,DALLAS,-99.513994,43.235075,167,SD
57531,DRAPER,-100.508514,43.926035,304,SD
57532,FORT PIERRE,-100.404323,44.342587,2179,SD
57533,DIXON,-99.430214,43.226908,2401,SD
57534,HAMILL,-99.691752,43.643942,78,SD
57536,HARROLD,-99.738166,44.521476,195,SD
57537,HAYES,-100.735938,44.421898,191,SD
57538,HERRICK,-99.217267,43.101186,337,SD
57540,HOLABIRD,-99.594299,44.517327,44,SD
57541,IDEAL,-99.927949,43.559612,473,SD
57542,IONA,-99.488073,43.575756,146,SD
57543,KADOKA,-101.552272,43.84457,1024,SD
57544,KENNEBEC,-99.850191,43.892139,495,SD
57545,KEYAPAHA,-100.163958,43.073497,48,SD
57547,LONG VALLEY,-101.382145,43.569784,214,SD
57548,LOWER BRULE,-99.613896,44.093692,1118,SD
57551,VETAL,-101.740814,43.178543,2159,SD
57552,OTTUMWA,-101.292442,44.237443,789,SD
57553,MILESVILLE,-101.752276,44.428259,191,SD
57555,MISSION,-100.595364,43.285017,3169,SD
57557,MISSION RIDGE,-100.894553,44.623851,83,SD
57559,MURDO,-100.712107,43.896115,855,SD
57560,NORRIS,-101.151664,43.466176,322,SD
57562,OKATON,-100.935054,43.934157,165,SD
57564,ONIDA,-100.095667,44.712543,1500,SD
57566,PARMELEE,-101.008089,43.311716,1272,SD
57567,PHILIP,-101.687611,44.055006,1644,SD
57568,PRESHO,-100.074645,43.899538,897,SD
57569,RELIANCE,-99.485668,43.830241,790,SD
57571,SAINT CHARLES,-99.090969,43.108893,85,SD
57572,SAINT FRANCIS,-100.88502,43.191017,3917,SD
57574,TUTHILL,-101.470116,43.119623,286,SD
57576,VIVIAN,-100.285989,43.95352,192,SD
57577,WANBLEE,-101.721856,43.55893,1269,SD
57578,WEWELA,-99.747317,43.079352,207,SD
57579,WHITE RIVER,-100.74487,43.56662,1259,SD
57580,CLEARFIELD,-99.861907,43.355504,5111,SD
57584,WITTEN,-100.078291,43.44982,118,SD
57585,WOOD,-100.437929,43.536599,342,SD
57601,MOBRIDGE,-100.431488,45.540723,4099,SD
57620,BISON,-102.482707,45.516126,710,SD
57622,CHERRY CREEK,-101.65178,44.621018,715,SD
57623,DUPREE,-101.63368,45.007851,1441,SD
57626,FAITH,-102.054142,44.992609,660,SD
57628,FIRESTEEL,-101.223461,45.430736,50,SD
57629,GLAD VALLEY,-101.795168,45.43696,64,SD
57630,GLENCROSS,-100.894417,45.450549,56,SD
57631,GLENHAM,-100.27156,45.53351,134,SD
57632,HERREID,-100.048983,45.845164,829,SD
57633,ISABEL,-101.273637,45.064016,3606,SD
57634,KELDRON,-101.939465,45.902221,72,SD
57638,LEMMON,-102.192772,45.915892,2127,SD
57640,LODGEPOLE,-102.759917,45.823193,216,SD
57641,MC INTOSH,-101.500393,45.81244,719,SD
57642,MC LAUGHLIN,-100.877596,45.748884,2545,SD
57643,MAHTO,-100.658897,45.767644,31,SD
57644,MEADOW,-102.284425,45.353769,530,SD
57645,MORRISTOWN,-101.699838,45.900642,190,SD
57646,MOUND CITY,-100.047856,45.678645,548,SD
57647,PARADE,-100.743399,45.108068,819,SD
57648,POLLOCK,-100.287518,45.889043,493,SD
57649,PRAIRIE CITY,-102.80847,45.581342,172,SD
57650,RALPH,-103.035552,45.855365,101,SD
57651,REVA,-103.069163,45.527653,332,SD
57653,SHADEHILL,-102.189131,45.669855,49,SD
57656,TIMBER LAKE,-101.035077,45.392737,939,SD
57657,TRAIL CITY,-100.682902,45.440082,53,SD
57658,WAKPALA,-100.533176,45.700617,582,SD
57660,WATAUGA,-101.512936,45.927593,56,SD
57701,ROCKERVILLE,-103.200259,44.077041,45328,SD
57702,SILVER CITY,-103.283406,44.069796,20904,SD
57706,ELLSWORTH AFB,-103.07591,44.144655,6355,SD
57708,BETHLEHEM,-103.461246,44.288967,374,SD
57714,ALLEN,-101.932858,43.290818,761,SD
57716,DENBY,-102.173776,43.078962,435,SD
57717,BELLE FOURCHE,-103.839601,44.672281,5841,SD
57718,BLACK HAWK,-103.348634,44.151173,7418,SD
57719,BOX ELDER,-103.068237,44.119858,3690,SD
57720,BUFFALO,-103.582605,45.574001,913,SD
57722,BUFFALO GAP,-103.315749,43.495762,302,SD
57724,SKY RANCH,-103.963232,45.595289,258,SD
57725,CAPUTA,-103.023406,43.980116,578,SD
57729,CREIGHTON,-102.177043,44.283087,127,SD
57730,CRAZY HORSE,-103.618465,43.740886,4781,SD
57732,DEADWOOD,-103.699939,44.356628,2726,SD
57735,EDGEMONT,-103.811018,43.287361,1264,SD
57736,ELM SPRINGS,-102.631208,44.239743,222,SD
57737,ENNING,-102.6208,44.538884,275,SD
57738,FAIRBURN,-103.213335,43.66228,203,SD
57741,FORT MEADE,-103.47233,44.409097,124,SD
57742,FRUITDALE,-103.689568,44.660039,234,SD
57744,HERMOSA,-103.20596,43.818845,919,SD
57745,HILL CITY,-103.578158,43.93768,1671,SD
57747,HOT SPRINGS,-103.476555,43.422308,5467,SD
57748,PLAINVIEW,-102.215763,44.534952,153,SD
57750,INTERIOR,-101.964238,43.731892,127,SD
57751,KEYSTONE,-103.335235,43.969604,2573,SD
57752,KYLE,-102.212419,43.439437,1424,SD
57754,SPEARFISH CANYON,-103.769841,44.349012,4626,SD
57755,LUDLOW,-103.31115,45.874655,142,SD
57756,MANDERSON,-102.374493,43.309844,1027,SD
57757,MARCUS,-102.330697,44.674678,28,SD
57758,MUD BUTTE,-102.803129,45.031046,104,SD
57759,NEMO,-103.544863,44.209718,393,SD
57760,NEWELL,-103.391359,44.740979,1223,SD
57761,NEW UNDERWOOD,-102.813635,44.087354,763,SD
57762,NISLAND,-103.540176,44.666539,313,SD
57763,OELRICHS,-103.216181,43.155063,284,SD
57765,OPAL,-102.477752,44.867111,235,SD
57766,ORAL,-103.183215,43.387587,265,SD
57767,OWANKA,-102.562776,44.063078,69,SD
57769,PIEDMONT,-103.368818,44.228744,1337,SD
57770,PINE RIDGE,-102.598352,43.112401,5720,SD
57772,PORCUPINE,-102.223448,43.293979,470,SD
57774,PROVO,-103.866588,43.173599,32,SD
57775,COTTONWOOD,-102.069706,44.07721,89,SD
57777,REDOWL,-102.65923,44.720224,16,SD
57778,ROCHFORD,-103.657621,44.072318,251,SD
57779,SAINT ONGE,-103.734426,44.552225,317,SD
57780,SCENIC,-102.535309,43.799368,128,SD
57782,SMITHWICK,-103.198826,43.26837,15,SD
57783,SPEARFISH,-103.864962,44.494625,11088,SD
57785,HEREFORD,-103.477158,44.413077,8209,SD
57787,STONEVILLE,-102.79796,44.638004,204,SD
57788,VALE,-103.379499,44.622235,303,SD
57790,WALL,-102.224546,43.981232,1070,SD
57791,WASTA,-102.347077,44.093707,217,SD
57792,WHITE OWL,-102.445195,44.618247,92,SD
57793,WHITEWOOD,-103.637039,44.458855,1505,SD
57794,WOUNDED KNEE,-102.402157,43.185194,826,SD
57795,ZEONA,-102.7793,45.251481,8,SD
58002,ABSARAKA,-97.388769,47.014359,124,ND
58003,ALICE,-97.531819,46.768892,255,ND
58004,AMENIA,-97.204808,47.019395,321,ND
58005,ARGUSVILLE,-96.905764,47.10664,353,ND
58006,ARTHUR,-97.209737,47.104774,543,ND
58007,AYR,-97.572841,47.019576,187,ND
58008,BARNEY,-96.970772,46.249621,222,ND
58009,BLANCHARD,-97.262079,47.353664,144,ND
58011,BUFFALO,-97.535159,46.926351,281,ND
58012,CASSELTON,-97.213821,46.899195,1838,ND
58013,CAYUGA,-97.405941,46.132589,442,ND
58014,CHAFFEE,-97.357753,46.766477,189,ND
58015,CHRISTINE,-96.790882,46.552157,377,ND
58016,CLIFFORD,-97.409961,47.356946,128,ND
58017,BRAMPTON,-97.809543,46.089106,631,ND
58018,COLFAX,-96.979001,46.497153,414,ND
58021,DAVENPORT,-97.087073,46.696811,349,ND
58027,ENDERLIN,-97.610554,46.607898,1732,ND
58029,ERIE,-97.384851,47.112803,135,ND
58030,FAIRMOUNT,-96.630811,46.042658,780,ND
58031,FINGAL,-97.781198,46.772754,349,ND
58032,FORMAN,-97.698643,46.072075,72,ND
58033,ENGLEVALE,-97.905482,46.478188,764,ND
58035,GALESBURG,-97.374599,47.27779,344,ND
58036,GARDNER,-96.990116,47.1252,200,ND
58038,GRANDIN,-97.020676,47.215769,365,ND
58039,GREAT BEND,-96.817143,46.154369,235,ND
58040,CRETE,-97.866853,46.230455,243,ND
58041,HANKINSON,-96.899069,46.055797,1546,ND
58042,PROSPER,-96.900973,46.996497,1045,ND
58043,HAVANA,-97.60945,45.964413,272,ND
58045,KELSO,-97.056024,47.394168,2398,ND
58046,COLGATE,-97.784865,47.19995,90,ND
58047,HICKSON,-96.860941,46.739267,2056,ND
58048,HUNTER,-97.251648,47.19132,512,ND
58049,HASTINGS,-97.999791,46.705548,355,ND
58051,KINDRED,-97.004919,46.654296,907,ND
58052,LEONARD,-97.272488,46.659324,554,ND
58053,GENESEO,-97.144429,46.073885,1494,ND
58054,ELLIOTT,-97.658895,46.420133,3078,ND
58056,LUVERNE,-97.729622,47.315052,893,ND
58057,MCLEOD,-97.313892,46.41027,70,ND
58058,MANTADOR,-96.957004,46.159935,239,ND
58059,DURBIN,-97.051366,46.867546,1665,ND
58060,DELAMERE,-97.433724,46.255074,927,ND
58061,MOORETON,-96.850726,46.261537,313,ND
58062,NOME,-97.791099,46.674834,284,ND
58063,ORISKA,-97.785331,46.943251,332,ND
58064,PAGE,-97.596665,47.151512,586,ND
58067,RUTLAND,-97.548284,46.073813,1166,ND
58068,SHELDON,-97.454261,46.554784,546,ND
58069,STIRUM,-97.654233,46.229891,776,ND
58071,TOWER CITY,-97.659392,46.911873,417,ND
58072,VALLEY CITY,-98.003316,46.92681,8633,ND
58075,DWIGHT,-96.633934,46.279842,10683,ND
58077,WALCOTT,-97.001442,46.583529,740,ND
58078,RIVERSIDE,-96.895002,46.869523,12422,ND
58079,EMBDEN,-97.391694,46.875015,367,ND
58081,WYNDMERE,-97.128912,46.289137,1127,ND
58102,NORTH RIVER,-96.793577,46.900878,33408,ND
58103,FARGO,-96.812252,46.856406,38483,ND
58104,BRIARWOOD,-96.823846,46.81492,5170,ND
58201,GRAND FORKS,-97.04463,47.901041,31138,ND
58203,GRAND FORKS,-97.067156,47.927217,19056,ND
58205,GRAND FORKS,-97.370802,47.959499,9333,ND
58210,ADAMS,-98.086741,48.422299,312,ND
58212,ANETA,-97.981406,47.699262,426,ND
58213,ARDOCH,-97.253534,48.226911,355,ND
58214,ARVILLA,-97.487124,47.909292,529,ND
58216,BATHGATE,-97.483215,48.868632,169,ND
58218,BUXTON,-97.089259,47.616314,952,ND
58219,CALEDONIA,-96.908476,47.457645,154,ND
58220,CONCRETE,-97.657191,48.794341,2758,ND
58222,CRYSTAL,-97.673846,48.592387,384,ND
58223,CUMMINGS,-96.991287,47.537023,286,ND
58224,DAHLEN,-97.957269,48.159896,103,ND
58225,BOWESMONT,-97.199222,48.578569,1233,ND
58227,GARDAR,-97.890188,48.490164,859,ND
58228,EMERADO,-97.263012,47.921376,1690,ND
58229,FAIRDALE,-98.206587,48.481924,274,ND
58230,FINLEY,-97.744242,47.530611,1403,ND
58231,FORDVILLE,-97.802238,48.22119,377,ND
58233,FOREST RIVER,-97.460476,48.225094,284,ND
58235,HONEYFORD,-97.463299,48.077082,395,ND
58237,NASH,-97.415895,48.410783,6591,ND
58238,HAMILTON,-97.469302,48.794249,135,ND
58239,HANNAH,-98.723693,48.959446,141,ND
58240,HATTON,-97.432548,47.638012,1081,ND
58241,HENSEL,-97.596223,48.673836,121,ND
58243,HOOPLE,-97.618333,48.51981,555,ND
58244,ORR,-97.681302,48.118654,730,ND
58249,LANGDON,-98.35662,48.786562,3701,ND
58250,LANKIN,-98.006997,48.295233,796,ND
58251,MCCANNA,-97.651792,47.904048,2023,ND
58254,KLOTEN,-98.162999,47.778981,925,ND
58255,MAIDA,-98.394826,48.949043,104,ND
58256,MANVEL,-97.194332,48.085314,1033,ND
58257,MAYVILLE,-97.317645,47.50138,2378,ND
58258,MEKINOCK,-97.489593,47.980909,398,ND
58259,WHITMAN,-98.124243,48.04144,624,ND
58260,MILTON,-98.018285,48.616963,248,ND
58261,VOSS,-97.333727,48.298874,851,ND
58262,MOUNTAIN,-97.807569,48.677341,435,ND
58265,NECHE,-97.542687,48.979567,500,ND
58266,NIAGARA,-97.833431,47.984817,164,ND
58267,KEMPTON,-97.563054,47.741756,1910,ND
58269,OSNABROCK,-98.23271,48.641908,620,ND
58270,PARK RIVER,-97.743897,48.403881,2139,ND
58271,JOLIETTE,-97.275611,48.936124,907,ND
58272,PETERSBURG,-97.984033,47.997973,404,ND
58273,PISEK,-97.702894,48.297096,350,ND
58274,PORTLAND,-97.384303,47.501542,887,ND
58275,REYNOLDS,-97.209153,47.706776,470,ND
58276,SAINT THOMAS,-97.454508,48.625223,607,ND
58277,SHARON,-97.905091,47.606188,163,ND
58278,THOMPSON,-97.096201,47.77658,1705,ND
58281,WALES,-98.559649,48.921647,122,ND
58282,BACKOO,-97.881927,48.91103,1759,ND
58301,DEVILS LAKE,-98.861588,48.113162,10324,ND
58311,LOMA,-98.622545,48.636847,272,ND
58315,BARTON,-100.204429,48.461084,140,ND
58316,BELCOURT,-99.768754,48.837862,5415,ND
58317,BISBEE,-99.363592,48.555196,507,ND
58318,BOTTINEAU,-100.432894,48.845137,4356,ND
58319,BREMEN,-99.371564,47.727212,108,ND
58320,BRINSMADE,-99.312384,48.156805,168,ND
58321,BROCKET,-98.355854,48.225527,131,ND
58323,CALVIN,-98.924236,48.80843,117,ND
58324,MAZA,-99.194553,48.485479,1800,ND
58325,CHURCHS FERRY,-99.141187,48.286206,206,ND
58327,SOUTHAM,-98.621236,48.053028,272,ND
58328,DOYON,-98.506757,48.081067,121,ND
58329,SAN HAVEN,-100.031105,48.84801,3092,ND
58330,EDMORE,-98.445756,48.43084,572,ND
58331,EGELAND,-99.111475,48.635537,297,ND
58332,FILLMORE,-99.703388,48.072022,563,ND
58337,HAMBERG,-99.468297,47.779372,213,ND
58338,HAMPDEN,-98.654316,48.522892,148,ND
58339,HANSBORO,-99.383259,48.86648,390,ND
58341,MANFRED,-99.932941,47.768121,2769,ND
58342,HEIMDAL,-99.689147,47.799918,180,ND
58343,KNOX,-99.671274,48.338812,100,ND
58344,MAPES,-98.341548,48.035714,1327,ND
58345,LAWTON,-98.414199,48.30326,178,ND
58346,HARLOW,-99.440123,48.26681,980,ND
58348,FLORA,-99.543061,47.95074,1045,ND
58351,MINNEWAUKAN,-99.274323,48.069777,554,ND
58352,CALIO,-98.842646,48.654605,572,ND
58353,MYLO,-99.632878,48.635981,292,ND
58356,BRANTFORD,-99.078007,47.679385,2309,ND
58357,OBERON,-99.140129,47.948744,556,ND
58360,OVERLY,-100.175958,48.679029,61,ND
58361,PEKIN,-98.326035,47.769558,229,ND
58362,PENN,-99.065509,48.227106,165,ND
58363,PERTH,-99.383076,48.681601,125,ND
58365,ROCKLAKE,-99.179628,48.821569,508,ND
58366,NANSON,-99.874375,48.655224,1125,ND
58367,ROLLA,-99.613386,48.859423,1645,ND
58368,PLEASANT LAKE,-99.998954,48.317264,4592,ND
58369,SAINT JOHN,-99.76476,48.936588,1203,ND
58370,SAINT MICHAEL,-98.918058,47.977363,2860,ND
58372,SARLES,-98.960562,48.945921,172,ND
58374,SHEYENNE,-99.058326,47.818386,551,ND
58377,STARKWEATHER,-98.853903,48.448802,456,ND
58380,HAMAR,-98.475218,47.802014,463,ND
58381,WARWICK,-98.680956,47.891285,195,ND
58382,WEBSTER,-98.873944,48.322852,108,ND
58384,WILLOW CITY,-100.296802,48.606205,453,ND
58385,WOLFORD,-99.662756,48.480937,326,ND
58386,BAKER,-99.550489,48.321709,74,ND
58401,ELDRIDGE,-98.706127,46.905899,18347,ND
58411,ALFRED,-98.914671,46.58588,121,ND
58412,ARENA,-100.17651,47.134934,140,ND
58413,ASHLEY,-99.3164,46.053677,1544,ND
58415,BERLIN,-98.523342,46.400834,185,ND
58416,BINFORD,-98.354625,47.573899,506,ND
58418,BOWDON,-99.701532,47.434318,387,ND
58420,BUCHANAN,-98.811158,47.040917,162,ND
58421,BORDULAC,-99.108226,47.453918,3104,ND
58422,EMRICK,-99.429677,47.549857,115,ND
58423,CHASELEY,-99.824082,47.449018,68,ND
58424,WINDSOR,-99.086596,46.883242,378,ND
58425,COOPERSTOWN,-98.153332,47.452732,2313,ND
58426,COURTENAY,-98.54885,47.227195,166,ND
58428,DAWSON,-99.763544,46.829612,298,ND
58429,SIBLEY,-98.143863,47.195503,376,ND
58430,DENHOFF,-100.263037,47.570905,177,ND
58431,DICKEY,-98.468212,46.542565,211,ND
58432,ECKELSON,-98.366939,46.916737,138,ND
58433,MERRICOURT,-98.708346,46.324969,1364,ND
58436,ELLENDALE,-98.51383,46.007317,2446,ND
58438,FESSENDEN,-99.643361,47.628644,1297,ND
58439,FORBES,-98.812414,46.010926,287,ND
58440,FREDONIA,-99.262818,46.353456,453,ND
58441,FULLERTON,-98.388219,46.195138,375,ND
58442,GACKLE,-99.219056,46.591263,866,ND
58443,JUANITA,-98.663951,47.443185,539,ND
58444,GOODRICH,-100.118979,47.471048,339,ND
58445,GRACE CITY,-98.809465,47.55358,168,ND
58448,WALUM,-98.15718,47.299693,374,ND
58450,HEATON,-99.578482,47.462249,76,ND
58451,HURDSFIELD,-99.94165,47.438733,194,ND
58454,NORTONVILLE,-98.807661,46.500996,575,ND
58455,KENSAL,-98.720579,47.272609,384,ND
58456,KULM,-98.942724,46.307274,634,ND
58458,GRAND RAPIDS,-98.30022,46.361961,1493,ND
58460,LEHR,-99.349136,46.258638,227,ND
58461,LITCHVILLE,-98.20327,46.688788,421,ND
58463,MCCLUSKY,-100.451966,47.489639,1002,ND
58464,MCHENRY,-98.572594,47.560416,172,ND
58465,MANFRED,-99.764369,47.711663,73,ND
58466,MARION,-98.253327,46.571587,723,ND
58467,MEDINA,-99.310556,46.891951,622,ND
58471,MONANGO,-98.57962,46.193641,172,ND
58472,ADRIAN,-98.597647,46.654218,419,ND
58474,GUELPH,-98.099339,46.128796,2569,ND
58475,PETTIBONE,-99.527892,47.119973,163,ND
58476,EDMUNDS,-99.002041,47.165715,624,ND
58477,REGAN,-100.522448,47.152703,274,ND
58478,LAKE WILLIAMS,-99.700302,47.150765,505,ND
58479,LEAL,-98.220885,47.071086,395,ND
58480,SANBORN,-98.233622,46.927065,304,ND
58481,SPIRITWOOD,-98.648468,47.101601,263,ND
58482,STEELE,-99.933559,46.852357,1277,ND
58483,STREETER,-99.297108,46.694999,482,ND
58484,SUTTON,-98.432044,47.385355,110,ND
58486,SYKESTON,-99.39751,47.436938,384,ND
58487,TAPPEN,-99.601892,46.83362,631,ND
58488,TUTTLE,-99.987287,47.162583,458,ND
58489,VENTURIA,-99.494253,46.037075,164,ND
58490,VERONA,-98.089536,46.371229,278,ND
58492,WIMBLEDON,-98.432916,47.143837,530,ND
58494,WING,-100.307159,47.151939,376,ND
58495,BURNSTAD,-99.586005,46.251617,1677,ND
58496,WOODWORTH,-99.3406,47.163639,340,ND
58497,YPSILANTI,-98.487636,46.771949,281,ND
58501,BISMARCK,-100.774755,46.823448,36602,ND
58504,LINCOLN,-100.774411,46.782463,19990,ND
58520,ALMONT,-101.522126,46.704605,309,ND
58521,BALDWIN,-100.761464,46.954338,1218,ND
58523,BEULAH,-101.807468,47.270664,4363,ND
58524,BRADDOCK,-100.241577,46.549885,401,ND
58528,CANNON BALL,-100.59749,46.387446,608,ND
58529,CARSON,-101.538725,46.462389,713,ND
58530,FORT CLARK,-101.328643,47.121912,2381,ND
58531,COLEHARBOR,-101.233198,47.519559,184,ND
58532,DRISCOLL,-100.144063,46.851139,235,ND
58533,HEIL,-101.835145,46.411346,1052,ND
58535,LARK,-101.151681,46.465133,972,ND
58537,HUFF,-100.693909,46.563172,266,ND
58538,FORT YATES,-100.651611,46.09054,2096,ND
58540,EMMET,-101.398325,47.655219,2215,ND
58541,GOLDEN VALLEY,-102.061229,47.293754,315,ND
58542,HAGUE,-99.974507,46.058896,252,ND
58544,HAZELTON,-100.273325,46.487477,323,ND
58545,HAZEN,-101.610695,47.327138,4072,ND
58549,KINTYRE,-99.970462,46.573573,83,ND
58551,LEITH,-101.455531,46.234873,456,ND
58552,TEMVIK,-100.215832,46.286924,2362,ND
58553,MCKENZIE,-100.3995,46.831062,163,ND
58554,MANDAN,-100.909175,46.830649,18098,ND
58558,MENOKEN,-100.527488,46.861032,176,ND
58559,MERCER,-100.717079,47.485792,142,ND
58560,MOFFIT,-100.297538,46.675725,176,ND
58561,NAPOLEON,-99.77253,46.486724,1440,ND
58562,BENTLEY,-101.89369,46.374448,1095,ND
58563,HANNOVER,-101.424453,46.851248,1545,ND
58564,RALEIGH,-101.282651,46.335236,138,ND
58565,RIVERDALE,-101.115061,47.640333,86,ND
58566,SAINT ANTHONY,-100.897237,46.588831,238,ND
58568,SELFRIDGE,-101.150204,46.035147,647,ND
58569,SHIELDS,-101.258894,46.183772,76,ND
58570,BREIEN,-100.81363,46.294106,410,ND
58571,STANTON,-101.38987,47.312786,720,ND
58572,STERLING,-100.274392,46.843583,263,ND
58573,STRASBURG,-100.211869,46.097938,1409,ND
58575,TURTLE LAKE,-100.881364,47.541416,1059,ND
58576,UNDERWOOD,-101.189807,47.460163,1629,ND
58577,WASHBURN,-101.011568,47.311388,2006,ND
58579,WILTON,-100.794385,47.170853,1335,ND
58580,ZAP,-101.925649,47.289711,338,ND
58581,ZEELAND,-99.772543,46.005476,497,ND
58601,NEW HRADEC,-102.787595,46.887289,18751,ND
58620,AMIDON,-103.264741,46.455951,673,ND
58621,BEACH,-103.98429,46.932381,1577,ND
58622,FRYBURG,-103.179515,46.887728,1290,ND
58623,BOWMAN,-103.401965,46.173316,2432,ND
58625,DODGE,-102.198505,47.304893,159,ND
58626,DUNN CENTER,-102.589198,47.345265,276,ND
58627,GORHAM,-103.222328,47.118004,729,ND
58630,GLADSTONE,-102.527379,46.815162,397,ND
58631,GLEN ULLIN,-101.822293,46.823301,1207,ND
58632,GOLVA,-103.957545,46.7075,290,ND
58634,GRASSY BUTTE,-103.294433,47.443072,282,ND
58636,WERNER,-102.319286,47.367752,973,ND
58638,HEBRON,-102.036678,46.893613,1133,ND
58639,BUCYRUS,-102.584516,46.027869,2793,ND
58640,KILLDEER,-102.776242,47.410898,1564,ND
58641,LEFOR,-102.764292,46.725264,601,ND
58642,MANNING,-102.680638,47.125837,733,ND
58643,MARMARTH,-103.88,46.325396,234,ND
58645,MEDORA,-103.421011,46.845771,379,ND
58646,BURT,-102.312935,46.401095,1834,ND
58647,NEW ENGLAND,-102.835816,46.512841,1183,ND
58649,REEDER,-102.940519,46.111577,381,ND
58650,REGENT,-102.568443,46.423452,379,ND
58651,RHAME,-103.70791,46.166449,467,ND
58652,RICHARDTON,-102.292004,46.842614,1091,ND
58653,GASCOYNE,-103.144688,46.139924,697,ND
58654,SENTINEL BUTTE,-103.800113,46.830475,229,ND
58655,SOUTH HEART,-103.016241,46.812701,613,ND
58656,TAYLOR,-102.375626,46.928372,389,ND
58657,TROTTERS,-103.854704,47.233008,12,ND
58701,MINOT,-101.298476,48.22914,42195,ND
58704,MINOT AFB,-101.31678,48.423217,9095,ND
58710,ANAMOOSE,-100.252941,47.870307,595,ND
58711,ANTLER,-101.333758,48.958525,222,ND
58712,BALFOUR,-100.520929,47.968451,82,ND
58713,BANTRY,-100.789445,48.511875,504,ND
58716,BENEDICT,-101.057884,47.786493,149,ND
58718,BLAISDELL,-101.800562,48.323399,677,ND
